hhmemberid,seq_num,income,cfps2016eduy_im,age,gender,urban16,provcd16,ethnic,married,party,employ,postsecondary,seniorsecondary,juniorsecondary,primary,illiterate,lninc,exper,exper2,area
520396101,520396,0,6,59,1,0,52,0,1,0,1,0,0,0,0,1,,47,2209,3
520397102,520397,0,,41,1,0,52,0,0,0,1,0,0,0,0,1,,,,3
520399101,520399,5000,0,59,1,0,52,0,1,0,1,0,0,0,0,1,8.5171928,53,2809,3
520399104,520399,24012,,20,1,0,33,0,0,0,1,0,0,0,1,0,10.086309,,,1
520400101,520400,4000,6,53,0,0,52,0,0,0,1,0,0,0,1,0,8.2940493,41,1681,3
520405104,520405,10000,,31,1,0,52,0,0,0,1,0,0,0,0,1,9.2103405,,,3
520409101,520409,0,0,78,1,0,52,0,0,0,1,0,0,0,0,1,,72,5184,3
520409104,520409,12000,8,20,0,0,44,0,1,0,1,0,0,0,0,1,9.392662,6,36,1
520410104,181408,15811,,26,1,0,34,0,0,0,1,0,0,0,0,1,9.6684608,,,2
520411102,520411,0,0,82,0,0,52,0,0,0,1,0,0,0,0,1,,76,5776,3
520412103,520412,0,6,40,1,0,52,0,0,0,1,0,0,0,1,0,,28,784,3
520413102,534803,0,0,43,1,0,52,0,1,0,1,0,0,1,0,0,,37,1369,3
520413103,534803,0,6,28,0,0,52,0,1,0,1,0,0,1,0,0,,16,256,3
520417105,520417,0,9,27,1,0,52,0,0,0,1,0,0,1,0,0,,12,144,3
520417106,113941,0,12,44,1,0,52,0,0,0,1,0,1,0,0,0,,26,676,3
520418101,520418,0,0,69,1,0,52,0,1,0,1,0,0,0,0,1,,63,3969,3
520423105,2845311,35000,8,23,1,0,52,0,0,0,1,0,0,0,1,0,10.463103,9,81,3
520423106,2845312,19400,9,21,0,0,52,0,0,0,1,0,0,0,1,0,9.8730288,6,36,3
520426101,520426,0,6,46,1,0,52,0,1,0,1,0,0,0,1,0,,34,1156,3
520436103,520436,20000,,36,1,0,52,0,1,0,1,0,1,0,0,0,9.9034872,,,3
520436104,520436,0,,28,0,0,52,0,1,0,1,0,0,1,0,0,,,,3
520436106,520436,20000,12,22,0,0,52,0,0,0,1,0,0,1,0,0,9.9034872,4,16,3
520440101,520440,13000,,31,1,0,52,0,0,0,1,0,0,1,0,0,9.4727049,,,3
520440103,520440,0,0,52,0,0,52,0,0,0,1,0,0,0,0,1,,46,2116,3
520442103,520442,0,9,18,0,0,52,0,0,0,1,0,0,0,1,0,,3,9,3
520446102,520446,0,0,66,0,0,52,0,0,0,1,0,0,0,0,1,,60,3600,3
520446103,520446,0,0,34,1,0,52,0,1,0,1,0,0,0,0,1,,28,784,3
520446104,520446,0,6,30,1,0,52,0,1,1,1,0,0,0,1,0,,18,324,3
520446106,520446,0,,29,0,0,52,0,1,0,1,0,0,1,0,0,,,,3
520452101,520452,1000,0,44,1,0,52,0,0,0,1,0,0,0,0,1,6.9077554,38,1444,3
520457102,520457,0,,42,0,0,52,0,1,0,1,0,0,0,0,1,,,,3
520458101,164929,21000,,44,1,0,44,0,1,0,1,0,0,0,0,1,9.9522781,,,1
520458102,520458,0,0,62,1,0,52,0,1,0,1,0,0,0,0,1,,56,3136,3
520458103,520458,0,0,64,0,0,52,0,1,0,1,0,0,0,0,1,,58,3364,3
520461101,520461,0,0,63,0,1,52,0,0,0,1,0,0,0,0,1,,57,3249,3
520461102,520461,0,9,34,1,1,52,0,0,0,1,0,0,1,0,0,,19,361,3
520461105,520461,30000,9,31,1,1,52,0,1,0,1,0,0,0,1,0,10.308952,16,256,3
520464104,520464,0,9,54,0,1,52,0,0,0,1,0,0,1,0,0,,39,1521,3
520466102,520466,0,15,20,0,1,52,0,0,0,0,0,0,1,0,0,,-1,1,3
520466103,520466,3000,10,18,1,1,52,0,0,0,0,0,0,0,1,0,8.0063677,2,4,3
520469102,520469,0,8,44,0,1,52,0,1,0,1,0,0,0,1,0,,30,900,3
520470103,520470,0,0,60,1,1,52,0,0,0,1,0,0,0,0,1,,54,2916,3
520470104,520470,5000,10,18,1,1,52,0,0,0,1,0,0,1,0,0,8.5171928,2,4,3
520470105,520470,1200,10,17,0,1,52,0,0,0,1,0,0,0,0,1,7.0900769,1,1,3
520471101,266236,2000,12,61,0,1,52,0,0,0,1,0,1,0,0,0,7.6009026,43,1849,3
520472101,520472,8000,8,54,1,1,52,0,1,0,1,0,0,0,1,0,8.9871969,40,1600,3
520472102,520472,0,0,48,0,1,52,0,1,0,0,0,0,0,0,1,,42,1764,3
520472104,520472,0,,25,1,1,52,0,0,0,1,0,0,1,0,0,,,,3
520474102,520474,0,9,49,1,1,52,0,1,0,1,0,0,1,0,0,,34,1156,3
520474103,520474,30000,16,22,0,1,52,0,0,0,1,1,0,0,0,0,10.308952,0,0,3
520475101,520475,0,0,47,1,1,52,0,1,0,1,0,0,0,0,1,,41,1681,3
520477108,520477,21600,6,36,0,1,52,0,1,0,1,0,0,0,1,0,9.9804487,24,576,3
520478103,520478,60000,9,31,1,1,52,0,0,0,1,0,0,1,0,0,11.0021,16,256,3
520480103,980454,16000,9,24,0,0,52,0,1,0,1,0,0,1,0,0,9.6803436,9,81,3
520480104,520480,30500,12,22,1,1,52,0,0,0,1,0,1,0,0,0,10.325482,4,16,3
520485102,520485,0,0,61,0,1,52,0,1,0,1,0,0,0,0,1,,55,3025,3
520485103,520485,20000,6,39,1,1,52,0,1,0,1,0,0,0,1,0,9.9034872,27,729,3
520488103,235131,104400,9,21,0,1,31,0,0,0,1,0,0,1,0,0,11.555984,6,36,1
520491102,520491,0,0,44,0,1,52,0,1,0,1,0,0,0,0,1,,38,1444,3
520496104,520496,3200,11,22,1,1,52,0,0,0,1,0,0,1,0,0,8.0709057,5,25,3
520501101,520501,0,0,74,1,1,52,0,0,0,1,0,0,0,0,1,,68,4624,3
520504103,114015,8000,15,21,0,1,52,0,0,0,1,0,0,1,0,0,8.9871969,0,0,3
520504104,249775,20600,6,19,0,1,32,0,0,1,1,0,0,0,0,1,9.9330463,7,49,1
520506101,520506,0,2,78,1,1,52,0,1,0,1,0,0,0,0,1,,70,4900,3
520506103,969918,0,9,38,1,1,52,0,1,0,1,0,0,1,0,0,,23,529,3
520507102,135821,10000,,31,0,1,52,0,1,0,1,0,0,1,0,0,9.2103405,,,3
520510107,2159661,28600,9,39,1,1,35,0,1,0,0,0,0,1,0,0,10.261162,24,576,1
520511432,520511,0,0,55,0,1,52,0,1,0,1,0,0,0,0,1,,49,2401,3
520513101,520513,8000,0,41,0,1,52,0,1,0,1,0,0,0,0,1,8.9871969,35,1225,3
520513102,520513,26000,9,38,1,1,52,0,1,0,1,0,0,1,0,0,10.165852,23,529,3
520518103,175089,0,6,38,1,1,52,0,1,0,1,0,0,0,1,0,,26,676,3
520518104,175089,15000,6,36,0,1,52,0,1,0,1,0,0,0,0,1,9.6158056,24,576,3
520519107,520519,1900,9,26,1,1,52,0,1,0,1,0,0,1,0,0,7.5496092,11,121,3
520521103,520521,8000,6,31,1,0,52,0,0,0,1,0,0,0,0,1,8.9871969,19,361,3
520525101,520525,0,6,38,1,0,31,0,1,0,1,0,0,0,1,0,,26,676,1
520525104,520525,0,,39,0,0,31,0,1,0,1,0,0,0,1,0,,,,1
520530101,520530,0,6,38,0,0,52,0,1,0,1,0,0,0,0,1,,26,676,3
520531104,520531,0,9,19,1,0,52,0,0,0,1,0,0,0,0,1,,4,16,3
520532102,520532,0,6,74,1,0,52,0,1,0,1,0,0,0,0,1,,62,3844,3
520533101,233322,19000,,34,0,1,52,0,0,0,1,0,0,0,1,0,9.8521938,,,3
520534104,520534,30000,9,32,1,0,52,0,1,0,1,0,0,0,1,0,10.308952,17,289,3
520534105,520534,20280,3,32,0,0,52,0,1,0,1,0,0,0,0,1,9.9173908,23,529,3
520535102,115733,39600,9,19,1,1,31,0,0,0,1,0,0,1,0,0,10.586584,4,16,1
520537101,520537,0,12,60,1,0,52,0,1,0,1,0,1,0,0,0,,42,1764,3
520551101,520551,0,9,38,1,1,52,0,1,0,1,0,0,0,1,0,,23,529,3
520551104,520551,22400,6,37,0,1,52,0,1,0,1,0,0,0,1,0,10.016816,25,625,3
520553103,737778,0,6,28,0,0,52,0,1,0,1,0,0,1,0,0,,16,256,3
520557102,520557,0,0,71,0,0,52,0,0,0,1,0,0,0,0,1,,65,4225,3
520558102,520558,0,0,66,0,0,52,0,1,0,1,0,0,0,0,1,,60,3600,3
520559101,520559,0,1,51,0,1,52,0,1,0,1,0,0,0,0,1,,44,1936,3
520559102,520559,9300,16,23,1,1,11,0,0,0,1,0,0,1,0,0,9.1377697,1,1,1
520559531,520559,10000,1,50,1,1,52,0,1,0,1,0,0,0,0,1,9.2103405,43,1849,3
520561102,175133,20000,6,40,1,0,52,0,1,1,1,0,0,0,1,0,9.9034872,28,784,3
520562103,520562,40000,9,33,1,0,52,0,0,0,1,0,0,1,0,0,10.596635,18,324,3
520565102,175140,54001,9,44,1,1,33,0,1,0,1,0,0,1,0,0,10.896758,29,841,1
520567103,131385,35000,,38,1,1,44,0,0,0,1,0,0,1,0,0,10.463103,,,1
520567105,520567,10000,,34,1,0,52,0,1,0,0,0,0,0,0,1,9.2103405,,,3
520571101,520571,24000,,33,1,0,52,0,1,0,1,0,1,0,0,0,10.085809,,,3
520571103,520571,0,,29,0,0,52,0,1,0,1,0,0,0,1,0,,,,3
520573102,520573,30000,15,22,0,0,52,0,0,1,1,0,0,0,1,0,10.308952,1,1,3
520574101,520574,13000,6,49,1,0,52,0,0,0,1,0,0,0,1,0,9.4727049,37,1369,3
520574103,148538,31200,,25,0,1,31,0,1,0,1,0,0,1,0,0,10.348173,,,1
520575101,520575,0,6,43,1,0,52,0,1,0,0,0,0,0,1,0,,31,961,3
520575103,520575,21600,0,42,0,1,52,0,1,0,1,0,0,0,0,1,9.9804487,36,1296,3
520576103,520576,10000,9,26,1,0,52,0,0,0,1,0,0,1,0,0,9.2103405,11,121,3
520577104,520577,0,12,28,1,1,52,0,1,0,1,0,1,0,0,0,,10,100,3
520580103,520580,0,9,45,1,1,52,0,1,0,1,0,0,1,0,0,,30,900,3
520580107,520580,11000,9,18,1,1,52,0,0,0,0,0,0,0,1,0,9.3056507,3,9,3
523690431,523690,24000,9,26,0,0,37,0,1,0,1,0,0,1,0,0,10.085809,11,121,1
530005103,530005,16200,8,25,1,0,53,0,0,0,1,0,0,0,1,0,9.6927662,11,121,3
530005104,530005,13000,7,20,1,0,53,0,0,0,1,0,0,0,1,0,9.4727049,7,49,3
530010101,530010,0,6,36,0,0,53,0,1,0,1,0,0,0,1,0,,24,576,3
530010102,530010,0,9,39,1,0,53,0,1,0,1,0,0,0,1,0,,24,576,3
530014103,135921,50664,15,27,0,0,53,0,1,0,1,1,0,0,0,0,10.832971,6,36,3
530027104,530027,4000,9,19,1,0,53,0,0,0,1,0,0,1,0,0,8.2940493,4,16,3
530033103,530033,0,,51,0,0,53,0,1,0,1,0,0,0,0,1,,,,3
530033104,530033,40000,9,23,1,0,53,0,0,0,1,0,0,1,0,0,10.596635,8,64,3
530035103,530035,10000,7,16,1,0,53,0,0,0,1,0,0,0,0,1,9.2103405,3,9,3
530036102,530036,65000,15,23,1,1,53,0,0,0,1,0,1,0,0,0,11.082143,2,4,3
530040104,530040,1500,8,16,1,0,53,0,0,0,1,0,0,0,0,1,7.3132205,2,4,3
530043102,530043,3600,9,48,0,0,53,0,1,0,1,0,0,1,0,0,8.1886892,33,1089,3
530048101,530048,0,6,62,1,0,53,0,1,0,1,0,0,0,1,0,,50,2500,3
530048102,530048,0,0,61,0,0,53,0,1,0,1,0,0,0,0,1,,55,3025,3
530048103,530048,21600,9,33,1,0,53,0,1,0,1,0,0,1,0,0,9.9804487,18,324,3
530048104,530048,0,6,34,0,0,53,0,1,0,1,0,0,0,1,0,,22,484,3
530053103,530053,5000,6,16,1,0,53,0,0,0,1,0,0,0,0,1,8.5171928,4,16,3
530058105,530058,0,,36,0,0,53,0,1,0,1,1,0,0,0,0,,,,3
530059105,530059,36000,15,25,0,0,53,0,0,0,1,1,0,0,0,0,10.491274,4,16,3
530060104,530060,0,15,20,0,0,53,0,0,0,1,0,1,0,0,0,,-1,1,3
530061104,530061,18000,12,23,1,0,53,0,1,0,1,0,1,0,0,0,9.7981272,5,25,3
530061501,530061,26000,12,22,0,0,53,0,1,0,1,0,0,1,0,0,10.165852,4,16,3
530064101,530064,0,6,58,0,0,53,0,1,0,1,0,0,0,1,0,,46,2116,3
530066104,530066,0,,28,1,0,53,0,0,0,1,1,0,0,0,0,,,,3
530072103,530072,23900,11,20,0,0,53,0,0,0,1,0,0,1,0,0,10.081634,3,9,3
530073104,530073,0,15,28,0,0,53,0,1,0,1,0,1,0,0,0,,7,49,3
530078101,530078,9000,9,51,1,0,53,0,1,0,1,0,0,1,0,0,9.1049795,36,1296,3
530088104,530088,0,9,29,1,1,53,0,0,0,1,0,0,1,0,0,,14,196,3
530088105,530088,0,9,28,0,1,53,0,1,0,1,0,0,1,0,0,,13,169,3
530089101,530089,0,6,58,0,1,53,0,1,0,1,0,0,0,1,0,,46,2116,3
530089103,530089,20000,15,32,0,1,53,0,0,0,1,1,0,0,0,0,9.9034872,11,121,3
530090101,530090,7500,9,48,0,1,53,0,1,0,0,0,0,1,0,0,8.922658,33,1089,3
530090102,530090,4320,6,49,1,1,53,0,1,0,0,0,0,0,0,1,8.3710108,37,1369,3
530090103,530090,33600,12,27,1,1,53,0,1,0,0,0,0,1,0,0,10.422281,9,81,3
530090104,530090,6400,15,23,0,1,53,0,0,1,1,1,0,0,0,0,8.7640533,2,4,3
530091103,530091,16000,9,21,0,1,53,0,0,0,1,0,0,1,0,0,9.6803436,6,36,3
530091104,530091,800,12,17,0,1,53,0,0,1,1,0,0,0,1,0,6.6846118,-1,1,3
530091105,530091,800,12,17,0,1,53,0,0,1,1,0,0,0,1,0,6.6846118,-1,1,3
530092101,530092,0,9,62,1,1,53,0,1,0,1,0,0,1,0,0,,47,2209,3
530095101,530095,0,9,43,1,1,53,0,1,0,1,0,0,1,0,0,,28,784,3
530095102,530095,15000,9,40,0,1,53,0,1,0,1,0,0,0,1,0,9.6158056,25,625,3
530117103,530117,0,0,84,0,0,53,0,0,0,1,0,0,0,0,1,,78,6084,3
530117104,530117,0,9,18,1,0,53,0,0,0,1,0,0,0,1,0,,3,9,3
530118102,530118,0,,59,0,0,53,0,1,0,1,0,0,0,0,1,,,,3
530120103,438193,18000,12,30,0,1,53,0,1,0,0,0,1,0,0,0,9.7981272,12,144,3
530121101,530121,0,9,52,0,0,53,0,1,1,1,0,0,1,0,0,,37,1369,3
530121102,530121,59500,15,55,1,0,53,0,1,0,1,1,0,0,0,0,10.993731,34,1156,3
530121103,530121,26350,,28,0,1,53,0,1,0,1,0,0,1,0,0,10.179224,,,3
530121104,155997,30000,15,23,1,1,53,0,0,0,1,0,0,1,0,0,10.308952,2,4,3
530122103,530122,0,9,66,1,0,53,0,1,0,1,0,0,1,0,0,,51,2601,3
530122104,530122,0,1,60,0,0,53,0,1,0,1,0,0,0,0,1,,53,2809,3
530125105,194602,48000,9,24,0,0,53,0,1,0,1,0,0,0,1,0,10.778956,9,81,3
530127101,249951,10000,9,27,0,1,53,0,1,0,1,0,0,1,0,0,9.2103405,12,144,3
530127104,530127,9000,,54,0,0,53,0,1,0,1,0,0,0,0,1,9.1049795,,,3
530129101,530129,18000,6,45,0,1,53,0,1,0,1,0,0,0,1,0,9.7981272,33,1089,3
530131101,530131,30000,12,37,1,0,53,0,1,0,1,0,1,0,0,0,10.308952,19,361,3
530131103,530131,0,4,61,0,0,53,0,1,0,1,0,0,0,0,1,,51,2601,3
530131104,530131,12000,7,31,0,0,53,0,1,0,1,0,0,0,1,0,9.392662,18,324,3
530135101,530135,0,8,39,0,0,53,0,1,0,1,0,0,0,1,0,,25,625,3
530138103,530138,20800,6,62,0,0,53,0,1,0,1,0,0,0,1,0,9.942708,50,2500,3
530140105,198190,0,15,24,0,1,53,0,1,0,0,1,0,0,0,0,,3,9,3
530141103,530141,0,8,16,1,0,53,0,0,0,1,0,0,0,0,1,,2,4,3
530142101,530142,0,4,74,1,0,53,0,1,0,1,0,0,0,0,1,,64,4096,3
530143101,530143,0,6,42,1,0,53,0,1,0,1,0,0,0,1,0,,30,900,3
530145103,530145,12900,9,18,1,0,53,0,0,0,1,0,0,1,0,0,9.464983,3,9,3
530150102,530150,23000,9,44,1,0,53,0,1,0,1,0,0,1,0,0,10.043249,29,841,3
530150103,530150,36000,12,19,1,0,53,0,0,0,1,0,0,1,0,0,10.491274,1,1,3
530152103,530152,0,0,46,0,0,53,0,1,0,1,0,0,0,0,1,,40,1600,3
530161104,530161,20000,15,24,0,0,53,0,0,0,1,0,1,0,0,0,9.9034872,3,9,3
530165102,530165,24000,6,58,1,0,53,0,1,0,1,0,0,0,1,0,10.085809,46,2116,3
530166103,530166,48811,9,21,1,0,53,0,0,0,0,0,0,1,0,0,10.795711,6,36,3
530167102,530167,0,12,61,1,0,53,0,1,0,1,0,1,0,0,0,,43,1849,3
530168101,530168,25000,9,43,1,0,53,0,1,0,1,0,0,1,0,0,10.126631,28,784,3
530168102,530168,0,6,37,0,0,53,0,1,0,1,0,0,0,1,0,,25,625,3
530172106,530172,24000,12,24,1,0,53,0,0,0,1,0,0,1,0,0,10.085809,6,36,3
530174102,530174,30200,12,38,1,0,53,0,0,0,1,0,1,0,0,0,10.315598,20,400,3
530176101,530176,0,9,68,1,0,53,0,1,1,1,0,0,1,0,0,,53,2809,3
530181103,198229,8000,12,23,0,0,53,0,1,0,0,0,1,0,0,0,8.9871969,5,25,3
530182104,530182,26000,9,21,0,0,53,0,0,0,1,0,0,1,0,0,10.165852,6,36,3
530183101,530183,21600,2,51,1,0,53,0,1,0,1,0,0,0,0,1,9.9804487,43,1849,3
530183102,530183,0,4,51,0,0,53,0,1,0,1,0,0,0,0,1,,41,1681,3
530183103,530183,14000,7,29,1,0,53,0,0,0,1,0,0,0,1,0,9.546813,16,256,3
530184431,530184,0,8,26,0,0,53,0,1,0,1,0,0,0,1,0,,12,144,3
530193102,530193,0,6,51,0,1,53,0,1,0,1,0,0,0,1,0,,39,1521,3
530194101,530194,0,,37,1,0,53,0,0,0,1,0,0,0,0,1,,,,3
530197102,530197,0,0,83,1,0,53,0,1,1,1,0,0,0,0,1,,77,5929,3
530207103,115986,13500,11,24,0,1,53,0,1,0,1,0,0,1,0,0,9.5104446,7,49,3
530209101,530209,0,0,58,0,0,53,0,0,0,1,0,0,0,0,1,,52,2704,3
530209102,530209,0,9,35,1,0,53,0,1,0,1,0,0,1,0,0,,20,400,3
530215101,530215,2000,0,63,1,0,53,0,0,0,1,0,0,0,0,1,7.6009026,57,3249,3
530217101,530217,10000,0,58,1,0,53,0,1,0,1,0,0,0,0,1,9.2103405,52,2704,3
530218101,530218,0,6,44,0,0,53,0,1,0,1,0,0,0,1,0,,32,1024,3
530218102,530218,0,0,51,1,0,53,0,1,0,1,0,0,0,0,1,,45,2025,3
530218103,530218,20000,12,24,1,0,53,0,1,0,1,0,1,0,0,0,9.9034872,6,36,3
530218104,530218,1500,13,18,0,0,53,0,0,0,1,0,0,1,0,0,7.3132205,-1,1,3
530220103,530220,35000,,25,0,1,53,0,1,1,1,0,1,0,0,0,10.463103,,,3
530222101,530222,0,9,66,1,1,53,0,1,1,1,0,0,1,0,0,,51,2601,3
530225102,530225,9600,0,42,0,0,53,0,0,0,1,0,0,0,0,1,9.1695185,36,1296,3
530225103,530225,38500,,21,0,1,53,0,0,0,1,0,0,0,1,0,10.558414,,,3
530227104,530227,14000,9,21,1,0,53,0,0,0,1,0,0,1,0,0,9.546813,6,36,3
530230103,293594,0,9,31,1,0,53,0,1,0,1,0,0,1,0,0,,16,256,3
530230104,530230,0,8,30,1,0,53,0,0,0,1,0,0,0,1,0,,16,256,3
530233102,530233,0,6,54,1,0,53,0,1,0,1,0,0,0,1,0,,42,1764,3
530234101,530234,0,6,45,1,0,53,0,1,0,1,0,0,0,1,0,,33,1089,3
530234102,530234,0,0,40,0,0,53,0,1,0,1,0,0,0,0,1,,34,1156,3
530238101,530238,23400,9,50,1,0,53,0,1,0,1,0,0,0,1,0,10.060492,35,1225,3
530238102,530238,15000,6,47,0,0,53,0,1,0,1,0,0,0,0,1,9.6158056,35,1225,3
530238104,530238,12000,9,24,1,0,53,0,0,0,0,0,0,1,0,0,9.392662,9,81,3
530239102,530239,0,,42,0,0,53,0,1,0,1,0,0,0,0,1,,,,3
530242101,175398,0,6,43,1,0,53,0,1,0,1,0,0,0,1,0,,31,961,3
530245104,530245,50000,12,20,1,0,53,0,0,0,1,0,0,0,1,0,10.819778,2,4,3
530246101,530246,0,9,38,1,0,53,0,0,0,1,0,0,1,0,0,,23,529,3
530255104,530255,0,10,22,0,0,53,0,1,0,1,0,0,1,0,0,,6,36,3
530264531,530264,30000,9,32,0,1,53,0,1,0,1,0,0,1,0,0,10.308952,17,289,3
530266104,530266,0,10,19,0,1,53,0,0,0,1,0,0,1,0,0,,3,9,3
530268101,530268,0,3,54,1,1,53,0,1,0,1,0,0,0,0,1,,45,2025,3
530269431,530269,0,6,26,0,1,53,0,0,0,1,0,0,0,0,1,,14,196,3
530271102,530271,0,6,51,1,1,53,0,1,0,1,0,0,0,1,0,,39,1521,3
530272101,530272,0,0,41,1,1,53,0,1,0,1,0,0,0,0,1,,35,1225,3
530277102,530277,24000,6,49,0,1,53,0,1,0,1,0,0,0,1,0,10.085809,37,1369,3
530277104,165282,17500,16,23,1,1,53,0,0,0,1,0,0,1,0,0,9.7699566,1,1,3
530280103,530280,31000,15,22,1,1,53,0,0,0,1,0,0,1,0,0,10.341743,1,1,3
530286101,530286,43410,6,40,1,1,53,0,1,0,1,0,0,0,1,0,10.678445,28,784,3
530289103,530289,0,9,24,1,0,53,0,1,0,1,0,0,0,1,0,,9,81,3
530293104,530293,24000,,22,1,0,53,0,1,0,0,0,0,0,1,0,10.085809,,,3
530305105,2666071,4200,8,20,1,1,32,0,0,1,1,0,0,0,1,0,8.3428402,6,36,1
530310101,530310,0,0,47,1,0,53,0,1,0,1,0,0,0,0,1,,41,1681,3
530310103,530310,0,9,28,1,0,53,0,1,0,1,0,0,1,0,0,,13,169,3
530310104,131665,0,0,26,1,0,53,0,1,0,1,0,0,0,0,1,,20,400,3
530310106,530310,0,6,25,0,0,53,0,1,0,1,0,0,0,0,1,,13,169,3
530310107,131665,0,6,25,0,0,53,0,1,0,1,0,0,0,1,0,,13,169,3
530314101,530314,97600,0,50,1,0,53,0,1,1,1,0,0,0,0,1,11.488633,44,1936,3
530318105,530318,4000,16,23,1,1,53,0,0,0,1,0,0,1,0,0,8.2940493,1,1,3
530323103,530323,16000,12,34,0,0,53,0,0,0,1,0,1,0,0,0,9.6803436,16,256,3
530325101,530325,15000,9,63,1,0,53,0,1,0,1,0,0,1,0,0,9.6158056,48,2304,3
530328103,530328,0,,45,1,0,53,0,0,0,1,0,0,0,0,1,,,,3
530329104,530329,0,9,17,0,1,53,0,0,0,1,0,0,0,0,1,,2,4,3
530334103,530334,32000,6,24,1,0,53,0,0,0,1,0,0,0,1,0,10.373491,12,144,3
530342101,530342,4000,9,51,1,0,53,0,1,0,1,0,0,1,0,0,8.2940493,36,1296,3
530343101,530343,0,9,63,1,0,53,0,1,0,1,0,0,1,0,0,,48,2304,3
530343102,530343,0,0,57,0,0,53,0,1,0,1,0,0,0,0,1,,51,2601,3
530347103,266647,4000,,32,0,1,53,0,1,0,1,1,0,0,0,0,8.2940493,,,3
530349103,530349,0,,45,0,0,53,0,0,0,1,0,0,0,0,1,,,,3
530353101,530353,0,0,64,1,0,53,0,0,0,1,0,0,0,0,1,,58,3364,3
530353103,266652,0,12,34,1,0,53,0,1,0,1,0,0,1,0,0,,16,256,3
530354101,530354,30500,9,34,1,0,53,0,1,0,1,0,0,1,0,0,10.325482,19,361,3
530354501,530354,34000,12,29,0,0,53,0,1,0,1,0,1,0,0,0,10.434115,11,121,3
530355101,530355,25000,6,53,1,0,53,0,1,0,1,0,0,0,1,0,10.126631,41,1681,3
530356103,530356,2500,6,23,0,0,53,0,1,1,1,0,0,0,1,0,7.8240461,11,121,3
530356104,148855,3000,11,20,0,1,53,0,0,0,0,0,0,1,0,0,8.0063677,3,9,3
530356501,530356,3100,9,25,1,0,53,0,1,0,1,0,0,1,0,0,8.0391569,10,100,3
530357103,530357,2000,11,16,0,0,53,0,0,0,0,0,0,0,1,0,7.6009026,-1,1,3
530359101,530359,0,6,63,0,0,53,0,1,0,1,0,0,0,1,0,,51,2601,3
530362103,530362,9000,,28,1,1,53,0,0,0,1,0,0,0,0,1,9.1049795,,,3
530367101,530367,9000,9,52,0,0,53,0,1,0,1,0,0,1,0,0,9.1049795,37,1369,3
530370105,530370,0,9,23,1,1,53,0,0,0,1,0,0,1,0,0,,8,64,3
530371103,530371,0,9,28,1,1,53,0,0,0,1,0,0,1,0,0,,13,169,3
530373102,530373,12600,6,48,1,1,53,0,1,0,1,0,0,0,0,1,9.441452,36,1296,3
530373104,530373,8800,9,25,0,1,53,0,0,0,1,0,0,1,0,0,9.0825071,10,100,3
530375101,530375,27600,9,62,1,1,53,0,1,0,1,0,0,1,0,0,10.225571,47,2209,3
530378101,530378,0,,36,0,1,53,0,0,1,1,0,0,0,1,0,,,,3
530378531,530378,9600,0,63,0,1,53,0,1,0,1,0,0,0,0,1,9.1695185,57,3249,3
530383104,530383,25400,15,21,0,1,53,0,0,0,1,0,1,0,0,0,10.142505,0,0,3
530391103,530391,0,6,50,0,1,53,0,1,0,1,0,0,0,1,0,,38,1444,3
530392102,530392,38500,9,39,0,1,53,0,1,0,1,0,0,1,0,0,10.558414,24,576,3
530395105,530395,18600,,28,1,1,53,0,0,0,1,0,0,0,0,1,9.8309164,,,3
530401103,530401,0,9,27,1,1,53,0,1,0,1,0,0,0,1,0,,12,144,3
530409431,530409,36000,6,29,1,1,53,0,1,0,1,0,0,0,0,1,10.491274,17,289,3
530414102,530414,12000,9,45,1,1,53,0,1,0,1,0,0,0,1,0,9.392662,30,900,3
530415103,530415,21400,16,27,0,1,53,0,0,0,1,1,0,0,0,0,9.9711466,5,25,3
530418101,530418,0,0,67,1,1,53,0,1,0,1,0,0,0,0,1,,61,3721,3
530418102,530418,0,0,64,0,1,53,0,1,0,1,0,0,0,0,1,,58,3364,3
530423103,530423,9000,,22,1,1,53,0,0,0,1,0,0,1,0,0,9.1049795,,,3
530424101,530424,36000,15,42,0,1,53,0,1,1,1,1,0,0,0,0,10.491274,21,441,3
530435103,255010,10800,12,44,1,1,53,0,0,0,1,0,1,0,0,0,9.2873011,26,676,3
530436101,530436,10800,9,40,0,1,53,0,1,0,1,0,0,1,0,0,9.2873011,25,625,3
530436102,530436,0,6,49,1,1,53,0,1,0,1,0,0,0,1,0,,37,1369,3
530436105,530436,9600,11,17,1,1,53,0,0,0,1,0,0,0,1,0,9.1695185,0,0,3
530443101,530443,60000,15,55,1,1,14,0,1,1,1,1,0,0,0,0,11.0021,34,1156,2
530443103,491399,90000,16,29,0,1,14,0,1,0,1,1,0,0,0,0,11.407565,7,49,2
530445102,530445,80000,12,51,0,1,53,0,1,1,1,0,1,0,0,0,11.289782,33,1089,3
530445103,530445,13000,16,25,1,1,53,0,0,0,1,0,1,0,0,0,9.4727049,3,9,3
531317431,531317,0,7,28,1,1,22,0,1,0,1,0,0,0,1,0,,15,225,2
535419501,535419,7100,16,29,0,1,61,0,1,1,1,1,0,0,0,0,8.8678503,7,49,3
535549431,535549,18000,9,34,1,1,45,0,1,0,1,0,0,1,0,0,9.7981272,19,361,3
544225433,544225,30000,8,29,1,1,13,0,1,0,1,0,0,0,1,0,10.308952,15,225,1
